PE UV                   SPECTRUM    ASCII       PEDS        1.60        
  -1
PH3A.TXT
15/03/18
15:14:07.00
15/03/18
15:19:02.00


250.000000
1









4444

SCAN
1
1


0.0
240.0
2.00
MANUAL



UV/VIS




































#HDR
-1
-1
#GR
NM
A
0.00000011920928955078
0.0
700.000000
1.000000
451
8
0.270110
0.002190
#DATA
700.000000	0.002400 
699.000000	0.002310 
698.000000	0.002370 
697.000000	0.002460 
696.000000	0.002290 
695.000000	0.002410 
694.000000	0.002340 
693.000000	0.002420 
692.000000	0.002480 
691.000000	0.002420 
690.000000	0.002440 
689.000000	0.002380 
688.000000	0.002410 
687.000000	0.002290 
686.000000	0.002330 
685.000000	0.002320 
684.000000	0.002570 
683.000000	0.002420 
682.000000	0.002200 
681.000000	0.002290 
680.000000	0.002500 
679.000000	0.002490 
678.000000	0.002610 
677.000000	0.002620 
676.000000	0.002660 
675.000000	0.002550 
674.000000	0.002590 
673.000000	0.002490 
672.000000	0.002370 
671.000000	0.002540 
670.000000	0.002470 
669.000000	0.002480 
668.000000	0.002360 
667.000000	0.002370 
666.000000	0.002510 
665.000000	0.002400 
664.000000	0.002540 
663.000000	0.002580 
662.000000	0.002490 
661.000000	0.002660 
660.000000	0.002590 
659.000000	0.002420 
658.000000	0.002410 
657.000000	0.002600 
656.000000	0.002360 
655.000000	0.002280 
654.000000	0.002660 
653.000000	0.002550 
652.000000	0.002630 
651.000000	0.002580 
650.000000	0.002720 
649.000000	0.002410 
648.000000	0.002550 
647.000000	0.002610 
646.000000	0.002290 
645.000000	0.002190 
644.000000	0.002460 
643.000000	0.002520 
642.000000	0.002470 
641.000000	0.002450 
640.000000	0.002720 
639.000000	0.002370 
638.000000	0.002410 
637.000000	0.002540 
636.000000	0.002650 
635.000000	0.002460 
634.000000	0.002460 
633.000000	0.002610 
632.000000	0.002490 
631.000000	0.002460 
630.000000	0.002430 
629.000000	0.002650 
628.000000	0.002640 
627.000000	0.002540 
626.000000	0.002810 
625.000000	0.002740 
624.000000	0.002680 
623.000000	0.002640 
622.000000	0.002630 
621.000000	0.002470 
620.000000	0.002400 
619.000000	0.002590 
618.000000	0.002490 
617.000000	0.002500 
616.000000	0.002630 
615.000000	0.002590 
614.000000	0.002410 
613.000000	0.002590 
612.000000	0.002750 
611.000000	0.002590 
610.000000	0.002480 
609.000000	0.002810 
608.000000	0.002700 
607.000000	0.002640 
606.000000	0.002590 
605.000000	0.002810 
604.000000	0.002600 
603.000000	0.002740 
602.000000	0.002880 
601.000000	0.002840 
600.000000	0.002800 
599.000000	0.002950 
598.000000	0.002770 
597.000000	0.002580 
596.000000	0.002840 
595.000000	0.002720 
594.000000	0.002740 
593.000000	0.002680 
592.000000	0.002950 
591.000000	0.002800 
590.000000	0.003040 
589.000000	0.003060 
588.000000	0.003210 
587.000000	0.003340 
586.000000	0.003460 
585.000000	0.003620 
584.000000	0.003540 
583.000000	0.003530 
582.000000	0.003590 
581.000000	0.003840 
580.000000	0.003760 
579.000000	0.004020 
578.000000	0.003950 
577.000000	0.004100 
576.000000	0.004240 
575.000000	0.004200 
574.000000	0.004290 
573.000000	0.004210 
572.000000	0.004300 
571.000000	0.004230 
570.000000	0.004220 
569.000000	0.004210 
568.000000	0.004310 
567.000000	0.004530 
566.000000	0.004560 
565.000000	0.004840 
564.000000	0.004810 
563.000000	0.004950 
562.000000	0.005160 
561.000000	0.005250 
560.000000	0.005380 
559.000000	0.005510 
558.000000	0.005730 
557.000000	0.005650 
556.000000	0.005910 
555.000000	0.006170 
554.000000	0.006060 
553.000000	0.006340 
552.000000	0.006630 
551.000000	0.006610 
550.000000	0.006930 
549.000000	0.007020 
548.000000	0.007290 
547.000000	0.007470 
546.000000	0.007870 
545.000000	0.008040 
544.000000	0.008200 
543.000000	0.008630 
542.000000	0.008690 
541.000000	0.008780 
540.000000	0.009160 
539.000000	0.009500 
538.000000	0.009889 
537.000000	0.010200 
536.000000	0.010610 
535.000000	0.011240 
534.000000	0.011560 
533.000000	0.011910 
532.000000	0.012840 
531.000000	0.012990 
530.000000	0.013540 
529.000000	0.014310 
528.000000	0.014700 
527.000000	0.015170 
526.000000	0.015680 
525.000000	0.016410 
524.000000	0.016960 
523.000000	0.017720 
522.000000	0.018700 
521.000000	0.019270 
520.000000	0.020050 
519.000000	0.020790 
518.000000	0.021670 
517.000000	0.022040 
516.000000	0.022850 
515.000000	0.023330 
514.000000	0.024360 
513.000000	0.024960 
512.000000	0.026110 
511.000000	0.026990 
510.000000	0.027830 
509.000000	0.028800 
508.000000	0.029680 
507.000000	0.031000 
506.000000	0.031960 
505.000000	0.032930 
504.000000	0.033690 
503.000000	0.034630 
502.000000	0.035740 
501.000000	0.036690 
500.000000	0.037540 
499.000000	0.038740 
498.000000	0.039940 
497.000000	0.041020 
496.000000	0.041900 
495.000000	0.043120 
494.000000	0.043730 
493.000000	0.044820 
492.000000	0.045590 
491.000000	0.046250 
490.000000	0.047100 
489.000000	0.047900 
488.000000	0.049010 
487.000000	0.050090 
486.000000	0.051070 
485.000000	0.051800 
484.000000	0.052780 
483.000000	0.053660 
482.000000	0.054750 
481.000000	0.055480 
480.000000	0.056040 
479.000000	0.056840 
478.000000	0.057770 
477.000000	0.058480 
476.000000	0.059270 
475.000000	0.059890 
474.000000	0.060930 
473.000000	0.061540 
472.000000	0.062430 
471.000000	0.063190 
470.000000	0.063519 
469.000000	0.063690 
468.000000	0.064060 
467.000000	0.063950 
466.000000	0.064519 
465.000000	0.065170 
464.000000	0.065230 
463.000000	0.065850 
